id;numero;ano;orgao;state;status;deadline;score;level;place;why;blockers;opps;url;first_seen;last_seen
2931;790/2024;2024;Ministério da Saúde;encerrado;Inscrições Encerradas;;-2;;;órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;Seleção interna DCEBAS/SAES nível médio ou superior | Seleção interna DCEBAS/SAES nível médio ou superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2931;21/08/2026;21/08/2026
2926;781/2024;2024;Ministério da Agricultura e Pecuária;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Função Comissionada Executiva - FCE 1.10 (para servidor) - Coordenação de Desv. Pessoas;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2926;21/08/2026;21/08/2026
2925;780.1/2024;2024;Ministério da Agricultura e Pecuária;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISTE NS - Coordenação de Desenvolvimento de Pessoas - CDP, da Escola Nacional de Gestão Agropecuár;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2925;21/08/2026;21/08/2026
2920;789.1/2024;2024;Ministério da Previdência Social;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Chefe da Divisão de Transparência - FCE 1.07;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2920;21/08/2026;21/08/2026
2919;777.2/2024;2024;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-5;;;órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;1 vaga para GSISTE - SIPEC - Nível Superior | 2 vagas para GSISTE - SIPEC - Nível Intermediário;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2919;21/08/2026;21/08/2026
2918;773.2/2024;2024;Ministério dos Povos Indígenas;encerrado;Inscrições Encerradas;;0;;;;;Composição de Força de Trabalho | Composição de Força de Trabalho;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2918;21/08/2026;21/08/2026
2914;770.1/2024;2024;Ministério do Desenvolvimento Agrário e Agricultura Familiar;encerrado;Inscrições Encerradas;;-4;chefia baixa;;chefia baixa(-3), órgão-alvo(+2), gratificação técnica(-3);;1 (uma) FCE 1.07 + 1 (uma) GSISTE - SIPEC, NIVEL SUPERIOR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2914;21/08/2026;21/08/2026
2911;768/2024;2024;Ministério do Desenvolvimento Agrário e Agricultura Familiar;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;1 vaga para a Coordenação de Prestação de Contas - COPREC.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2911;21/08/2026;21/08/2026
2910;769.1/2024;2024;Defensoria Pública da União;encerrado;Inscrições Encerradas;;1;;Brasília;Brasília(+1);;Coordenação de Modernização Institucional da Defensoria Pública-Geral da União em Brasília/DF;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2910;21/08/2026;21/08/2026
2909;767.1/2024;2024;Instituto Federal de Educação, Ciência e Tecnologia de São Paulo;encerrado;Inscrições Encerradas;;1;;;políticas públicas(+1);;Administrador OU Assistente Social OU Bibliotecário OU Pedagogo OU Psicólogo | Assistente Social OU Pedagogo OU Técnico em Assuntos Educacionais | Administrador OU Assistente em Administração | Assistente alunos OU Assistente Administração OU Nutricionista OU Pedagogo OU Psicólogo OU TAE | Administrador OU Assistente em Administração | Assistente em Administração OU cargo correlato | Assistente Ad;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2909;21/08/2026;21/08/2026
2908;766.1/2024;2024;Ministério da Agricultura e Pecuária;encerrado;Inscrições Encerradas;;-7;;;gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GSISTE NI - Escola Nacional de Gestão Agropecuária;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2908;21/08/2026;21/08/2026
2906;765.1/2024;2024;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;3;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2);;Assessor Técnico Especializado, FCE 4.03, no Serviço de Mídia Digital e Audiovisual no MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2906;21/08/2026;21/08/2026
2905;775.2/2024;2024;Ministério da Integração e do Desenvolvimento Regional;encerrado;Inscrições Encerradas;;4;coordenador (1.10);;coordenador (1.10)(+1), desenvolvimento regional(+1), órgão-alvo(+2);;1 vaga FCE 2.10 para servidor de Nível Superior no Departamento de Irrigação de Irrigação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2905;21/08/2026;21/08/2026
2903;776.1/2024;2024;Ministério da Fazenda;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Chefe do Serviço de Proteção de Dados Pessoais (FCE 1.05);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2903;21/08/2026;21/08/2026
2897;760.3/2024;2024;Ministério da Fazenda;encerrado;Inscrições Encerradas;;3;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2);;Função Comissionada Executiva - FCE 1.10 de Coordenador;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2897;21/08/2026;21/08/2026
2895;762/2024;2024;Ministério da Saúde;encerrado;Inscrições Encerradas;;3;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2);;- FCE 4.04 - Assessor Técnico Especializado;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2895;21/08/2026;21/08/2026
2894;757.1/2024;2024;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;-1;;Brasília;Brasília(+1), órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;COMPOSIÇÃO DE FORÇA DE TRABALHO NA COORDENAÇÃO-GERAL DE CONTABILIDADE DO MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2894;21/08/2026;21/08/2026
2893;756/2024;2024;Instituto do Patrimônio Histórico e Artístico Nacional;encerrado;Inscrições Encerradas;;-2;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1);;FCE 1.05 de Serviço de Acompanhamento de Almoxarifado e Patrimônio - SAAP/COREL/CGLOG/DPA;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2893;21/08/2026;21/08/2026
2892;755/2024;2024;Instituto do Patrimônio Histórico e Artístico Nacional;encerrado;Inscrições Encerradas;;6;coordenador-geral;Brasília;coordenador-geral(+5), Brasília(+1);;PROCESSO SELETIVO SIMPLIFICADO PARA CONCESSÃO DE UMA FUNÇÃO COMISSIONADA EXECUTIVA - FCE 1.13;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2892;21/08/2026;21/08/2026
2890;754.1/2024;2024;Ministério da Saúde;encerrado;Inscrições Encerradas;;-3;;DGIP/SE;DGIP/SE(-5), órgão-alvo(+2);;SELEÇÃO CGPN/DGIP - 1 VAGA NÍVEL SUPERIOR - FCE 4.09;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2890;21/08/2026;21/08/2026
2889;749.1/2024;2024;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;COMPOSIÇÃO DE FORÇA DE TRABALHO NA COORDENAÇÃO-GERAL DE ARQUITETURA E ENGENHARIA DO MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2889;21/08/2026;21/08/2026
2888;759.1/2024;2024;Ministério do Trabalho e Emprego;encerrado;Inscrições Encerradas;;3;coordenador (1.10);;coordenador (1.10)(+1), órgão-alvo(+2);;Assessor Técnico Especializado - FCE 4.04 | Chefe de Divisão de Informações Estratégicas - FCE 1.07;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2888;21/08/2026;21/08/2026
2887;752.3/2024;2024;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-2;;;órgão-alvo(+2), nível médio/intermediário(-4);nível médio/intermediário;Apoio administrativo a Gestão - Profissional de Nível Superior - Bacharel em Comunicação Social | Apoio a Gestão - Profissional de Nível Superior - Centro Nac. de Gerenciamento de Riscos e Desastres | Apoio a Gestão - Profissional de Nível Superior - Centro Nac. de Gerenciamento de Riscos e Desastres | Apoio à Gestão - Profissional de Nível Superior - Formação Engenharia Civil - DOP/SEDEC/MIDR | A;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2887;21/08/2026;21/08/2026
2885;745.1/2024;2024;Ministério do Desenvolvimento Agrário e Agricultura Familiar;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE, de Nível Superior, do Sistema de Planejamento e de Orçamento Federal - SPOF;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2885;21/08/2026;21/08/2026
2884;744.1/2024;2024;Ministério dos Transportes;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;1 ( uma) vaga GSISP-Nível Superior - Ministério dos Transportes;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2884;21/08/2026;21/08/2026
2881;742.1/2024;2024;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;0;;Brasília;Brasília(+1), órgão-alvo(+2), gratificação técnica(-3);;GSISTE nível Superior na Coordenação de Desenvolvimento Humano-Organizacional do MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2881;21/08/2026;21/08/2026
2880;741.1/2024;2024;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;Teletrabalho Integral na Coordenação-Geral de Pessoas do MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2880;21/08/2026;21/08/2026
2877;740.1/2024;2024;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;Teletrabalho Parcial na Coordenação-Geral de Pessoas do MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2877;21/08/2026;21/08/2026
2875;739.1/2024;2024;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE NS na Coordenação de Diárias e Passagens;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2875;21/08/2026;21/08/2026
2874;735.2/2024;2024;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;3;;Brasília;Brasília(+1), órgão-alvo(+2);;Teletrabalho Integral na Coordenação-Geral de Licitações e Contratos do MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2874;21/08/2026;21/08/2026
2873;734.2/2024;2024;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE - ASSESSORIA DE COMUNICAÇÃO;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2873;21/08/2026;21/08/2026
2871;732.1/2024;2024;Ministério dos Povos Indígenas;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Assessor Técnico Especializado - FCE 4.03;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2871;21/08/2026;21/08/2026
2870;736.3/2024;2024;Defensoria Pública da União;encerrado;Inscrições Encerradas;;-5;;DPU em João Pessoa/PB;DPU em João Pessoa/PB(-5);;Assessoramento jurídico na DPU em João Pessoa/PB;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2870;21/08/2026;21/08/2026
2868;731/2024;2024;Ministério das Relações Exteriores;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;GSISTE Nível Superior - Sistema de Pessoal Civil da Administração Federal (SIPEC): 2 (duas) vagas;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2868;21/08/2026;21/08/2026
2867;778.1/2024;2024;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE-NS para atuar na CGGOV da Secretaria de Governo Digital/MGI;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2867;21/08/2026;21/08/2026
2866;748.1/2024;2024;Ministério do Desenvolvimento, Indústria, Comércio e Serviços;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Chefe da Divisão Administrativa do DECOM/SECEX/MDIC, FCE 1.07.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2866;21/08/2026;21/08/2026
2865;727/2024;2024;Fundação Cultural Palmares;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;1 (uma) vaga de Gratificação Temporária das Unidades dos Sistemas Estruturadores da Administração Pú;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2865;21/08/2026;21/08/2026
2863;726/2024;2024;Instituto do Patrimônio Histórico e Artístico Nacional;encerrado;Inscrições Encerradas;;-2;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1);;FCE 1.05 de Chefe do Serviço de Escritório de Projetos e Processos - DPA/IPHAN em Brasília;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2863;21/08/2026;21/08/2026
2862;725/2024;2024;Instituto do Patrimônio Histórico e Artístico Nacional;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;FCE 1.07 de Chefe da Divisão Técnica Superintendência do Iphan em Roraima.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2862;21/08/2026;21/08/2026
2860;724/2024;2024;Instituto do Patrimônio Histórico e Artístico Nacional;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;CCE 1.07 de Chefe da Divisão Administrativa Superintendência do Iphan RR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2860;21/08/2026;21/08/2026
2854;719/2024;2024;Ministério do Esporte;encerrado;Inscrições Encerradas;;-2;;Brasília;Brasília(+1), gratificação técnica(-3);;Coordenação-Geral de Prestação de Contas  e Tomada de Contas Especial;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2854;21/08/2026;21/08/2026
2853;716/2024;2024;Ministério das Comunicações;encerrado;Inscrições Encerradas;;0;;;;;Função Comissionada Executiva FCE 4.02;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2853;21/08/2026;21/08/2026
2851;764.1/2024;2024;Ministério do Desenvolvimento Agrário e Agricultura Familiar;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Vaga para Chefe de  Divisão de Gestão de Segurança da Informação e Cibersegurança - FCE 1.07;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2851;21/08/2026;21/08/2026
2849;729/2024;2024;Ministério do Esporte;encerrado;Inscrições Encerradas;;-2;;Brasília;Brasília(+1), gratificação técnica(-3);;Coordenação-Geral de Orçamento, Finanças e Contabilidade;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2849;21/08/2026;21/08/2026
2848;710.2/2024;2024;Presidência da República;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Chefe de Serviço do Serviço de Contabilidade (SECON/CGPOA/DPOA/ITI-MGI);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2848;21/08/2026;21/08/2026
2846;944.1/2024;2024;Ministério da Saúde;encerrado;Inscrições Encerradas;;5;;;planejamento estratégico(+2), infraestrutura(+1), órgão-alvo(+2);;CBO Pedagogo | Apoio administrativo a Gestão | Engenheiro Civil | Engenheiro Mecânico | Gestão de riscos | Analista de Gestão | Analista de Gestão de Pessoas | Relações Institucionais da Assessoria de Comunicação | Analista de Tecnologia da Informação - Analista de Sistema | Contador | Psicólogo do Trabalho com Ênfase no Desenvolvimento de Pessoas | Engenharia | Tecnologista ¿ Biologia molecular |;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2846;21/08/2026;21/08/2026
2845;709/2024;2024;Conselho Administrativo de Defesa Econômica;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Publicidade | Videomaker | Administrativo | Redes sociais;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2845;21/08/2026;21/08/2026
2843;707/2024;2024;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-7;chefia baixa;Unidade Local de Rondonópolis/MT;chefia baixa(-3), Unidade Local de Rondonópolis/MT(-5), infraestrutura(+1);;Chefe de Serviço da Unidade Local de Rondonópolis/MT;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2843;21/08/2026;21/08/2026
2842;706.2/2024;2024;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;Chefe do Núcleo de Conformidade de Relatório Final (FCE 1.01);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2842;21/08/2026;21/08/2026
2841;705.1/2024;2024;Ministério da Cultura;encerrado;Inscrições Encerradas;;-3;;Brasília;Brasília(+1), nível médio/intermediário(-4);nível médio/intermediário;EDITAL DE SELEÇÃO N° 01/2024/DFD/SEFIC/MINC;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2841;21/08/2026;21/08/2026
2840;738/2024;2024;Ministério da Saúde;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;Vaga de Contador Chefe substituto da Divisão de Contabilidade do Departamento de Logística em Saúde;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2840;21/08/2026;21/08/2026
2839;704/2024;2024;Ministério da Cultura;encerrado;Inscrições Encerradas;;-7;chefia baixa;;chefia baixa(-3), nível médio/intermediário(-4);nível médio/intermediário;Divisão de Formalização de Projetos e Parcerias - FCE 1.07;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2839;21/08/2026;21/08/2026
2837;733.3/2024;2024;Instituto Nacional da Propriedade Industrial;encerrado;Inscrições Encerradas;;0;;;;;Cientista de Dados;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2837;21/08/2026;21/08/2026
2835;708.2/2024;2024;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE na Coordenação da Informação e Publicação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/2835;21/08/2026;21/08/2026
